X,Y
318.0,1700.129638671875
319.0,1699.77783203125
320.0,1701.320068359375
321.0,1702.29736328125
322.0,1702.321044921875
323.0,1703.03369140625
324.0,1703.35205078125
325.0,1703.924560546875
326.0,1704.5614013671875
327.0,1705.128173828125
328.0,1703.4954833984375
329.0,1701.9508056640625
330.0,1701.545654296875
331.0,1700.4580078125
332.0,1700.0538330078125
333.0,1699.5987548828125
334.0,1699.5303955078125
335.0,1701.1734619140625
336.0,1700.2333984375
337.0,1699.71435546875
338.0,1699.6900634765625
339.0,1700.830078125
340.0,1701.245361328125
341.0,1701.3062744140625
342.0,1702.3250732421875
343.0,1702.565673828125
344.0,1701.1895751953125
345.0,1700.244384765625
346.0,1700.1705322265625
347.0,1699.609619140625
348.0,1699.4005126953125
349.0,1699.6129150390625
350.0,1699.4345703125
351.0,1699.271240234375
352.0,1699.326171875
353.0,1699.9906005859375
354.0,1701.0123291015625
355.0,1702.1051025390625
356.0,1704.764892578125
357.0,1704.76513671875
358.0,1704.427490234375
359.0,1702.3154296875
360.0,1700.856201171875
361.0,1698.1634521484375
362.0,1699.9261474609375
363.0,1700.4874267578125
364.0,1700.6959228515625
365.0,1701.064453125
366.0,1701.1817626953125
367.0,1701.29296875
368.0,1701.566162109375
369.0,1700.633056640625
370.0,1701.8958740234375
371.0,1701.8873291015625
372.0,1701.5418701171875
373.0,1701.4468994140625
374.0,1701.0174560546875
375.0,1700.6629638671875
376.0,1700.2181396484375
377.0,1700.37890625
378.0,1700.7283935546875
379.0,1701.03076171875
380.0,1700.3636474609375
381.0,1699.5853271484375
382.0,1698.560546875
383.0,1697.21435546875
384.0,1699.08642578125
385.0,1699.675537109375
386.0,1700.8228759765625
387.0,1702.0545654296875
388.0,1700.54541015625
389.0,1700.489501953125
390.0,1699.989013671875
391.0,1700.3974609375
392.0,1698.094970703125
393.0,1697.7244873046875
394.0,1698.9385986328125
395.0,1699.1427001953125
396.0,1698.3575439453125
397.0,1699.34423828125
398.0,1701.4219970703125
399.0,1701.964599609375
400.0,1702.284423828125
401.0,1701.8701171875
402.0,1701.416748046875
403.0,1700.4322509765625
404.0,1700.79833984375
405.0,1700.416259765625
406.0,1700.5709228515625
407.0,1700.9044189453125
408.0,1697.9805908203125
409.0,1696.698974609375
410.0,1697.94677734375
411.0,1698.392333984375
412.0,1699.3271484375
413.0,1701.990234375
414.0,1700.37109375
415.0,1699.203125
416.0,1698.5361328125
417.0,1697.991455078125
418.0,1698.8900146484375
419.0,1698.6993408203125
420.0,1699.92578125
421.0,1699.69970703125
422.0,1699.690185546875
423.0,1700.4876708984375
424.0,1700.3809814453125
425.0,1701.845703125
426.0,1702.25830078125
427.0,1701.8399658203125
428.0,1701.2996826171875
429.0,1700.543701171875
430.0,1700.3209228515625
431.0,1701.1011962890625
432.0,1701.3228759765625
433.0,1700.177001953125
434.0,1699.8411865234375
435.0,1698.843017578125
436.0,1698.577880859375
437.0,1698.19189453125
438.0,1699.4671630859375
439.0,1700.274169921875
440.0,1702.833251953125
441.0,1703.309814453125
442.0,1704.4462890625
443.0,1703.924072265625
444.0,1704.4661865234375
445.0,1705.20263671875
446.0,1703.980224609375
447.0,1703.11572265625
448.0,1702.9813232421875
449.0,1702.162841796875
450.0,1701.999267578125
451.0,1701.569091796875
452.0,1701.4833984375
453.0,1700.60546875
454.0,1701.2750244140625
455.0,1699.0054931640625
456.0,1697.0377197265625
457.0,1697.027099609375
458.0,1697.12646484375
459.0,1698.3836669921875
460.0,1699.985107421875
461.0,1700.1220703125
462.0,1700.911865234375
463.0,1701.2633056640625
464.0,1701.1907958984375
465.0,1701.635986328125
466.0,1702.2550048828125
467.0,1703.7786865234375
468.0,1704.412841796875
469.0,1705.2135009765625
470.0,1704.7030029296875
471.0,1703.8250732421875
472.0,1703.4910888671875
473.0,1702.928466796875
474.0,1702.3541259765625
475.0,1700.17333984375
476.0,1700.3856201171875
477.0,1701.514892578125
478.0,1701.298828125
479.0,1704.0968017578125
480.0,1705.207275390625
481.0,1705.4124755859375
482.0,1704.80859375
483.0,1705.323486328125
484.0,1705.3104248046875
485.0,1704.1441650390625
486.0,1704.817626953125
487.0,1706.3309326171875
488.0,1707.547607421875
489.0,1707.16015625
490.0,1706.3609619140625
491.0,1705.0958251953125
492.0,1705.4891357421875
493.0,1705.6900634765625
494.0,1705.1807861328125
495.0,1704.310791015625
496.0,1702.075927734375
497.0,1702.252685546875
498.0,1704.076171875
499.0,1704.6558837890625
500.0,1703.419189453125
501.0,1703.1817626953125
502.0,1703.1370849609375
503.0,1703.280029296875
504.0,1703.1651611328125
505.0,1703.4837646484375
506.0,1704.1148681640625
507.0,1704.0433349609375
508.0,1705.3001708984375
509.0,1705.8912353515625
510.0,1703.27001953125
511.0,1701.3536376953125
512.0,1700.7542724609375
513.0,1700.597900390625
514.0,1702.4176025390625
515.0,1702.8681640625
516.0,1703.9287109375
517.0,1703.3038330078125
518.0,1703.46435546875
519.0,1703.2025146484375
520.0,1700.7772216796875
521.0,1697.6380615234375
522.0,1697.058837890625
523.0,1697.55859375
524.0,1698.7332763671875
525.0,1700.3543701171875
526.0,1701.139404296875
527.0,1703.473388671875
528.0,1702.45947265625
529.0,1702.438232421875
530.0,1702.76806640625
531.0,1702.32080078125
532.0,1703.13134765625
533.0,1703.2628173828125
534.0,1703.513916015625
535.0,1704.31982421875
536.0,1704.00634765625
537.0,1703.6558837890625
538.0,1702.856689453125
539.0,1703.07177734375
540.0,1703.3358154296875
541.0,1703.439453125
